"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"1081",580627063,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)","Vulval cancer",3,"MedDRA v 13.1","Systematic Assessment"
"1082",580627064,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Reproductive system and breast disorders","Metrorrhagia",3,"MedDRA v 13.1","Systematic Assessment"
"1083",580627065,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Reproductive system and breast disorders","Metrorrhagia",3,"MedDRA v 13.1","Systematic Assessment"
"1084",580627066,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Skin and subcutaneous tissue disorders","Dermatitis contact",3,"MedDRA v 13.1","Systematic Assessment"
"1085",580627067,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Skin and subcutaneous tissue disorders","Dermatitis contact",3,"MedDRA v 13.1","Systematic Assessment"
"1086",580627068,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Skin and subcutaneous tissue disorders","Pemphigoid",3,"MedDRA v 13.1","Systematic Assessment"
"1087",580627069,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Skin and subcutaneous tissue disorders","Pemphigoid",3,"MedDRA v 13.1","Systematic Assessment"
"1088",580627070,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Skin and subcutaneous tissue disorders","Purpura",3,"MedDRA v 13.1","Systematic Assessment"
"1089",580627071,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Skin and subcutaneous tissue disorders","Purpura",3,"MedDRA v 13.1","Systematic Assessment"
"1090",580627072,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Skin and subcutaneous tissue disorders","Skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1091",580627073,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Skin and subcutaneous tissue disorders","Skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1092",580627074,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,0,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",0,"Skin and subcutaneous tissue disorders","Stasis dermatitis",3,"MedDRA v 13.1","Systematic Assessment"
"1093",580627075,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","serious",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",1,"Skin and subcutaneous tissue disorders","Stasis dermatitis",3,"MedDRA v 13.1","Systematic Assessment"
"1094",580627076,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",9,"Gastrointestinal disorders","Gastrointestinal disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1095",580627077,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,6,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",8,"Gastrointestinal disorders","Gastrointestinal disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1096",580627078,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,3,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",3,"General disorders","General disorders and administration site conditions",3,"MedDRA v 13.1","Systematic Assessment"
"1097",580627079,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,9,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",11,"General disorders","General disorders and administration site conditions",3,"MedDRA v 13.1","Systematic Assessment"
"1098",580627080,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,15,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",20,"Infections and infestations","Infections and infestations",3,"MedDRA v 13.1","Systematic Assessment"
"1099",580627081,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,19,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",23,"Infections and infestations","Infections and infestations",3,"MedDRA v 13.1","Systematic Assessment"
"1100",580627082,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,7,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",9,"Infections and infestations","Infected skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1101",580627083,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",7,"Infections and infestations","Infected skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1102",580627084,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,18,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",22,"Injury, poisoning and procedural complications","Injury, poisoning and procedural complications",3,"MedDRA v 13.1","Systematic Assessment"
"1103",580627085,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,13,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",13,"Injury, poisoning and procedural complications","Injury, poisoning and procedural complications",3,"MedDRA v 13.1","Systematic Assessment"
"1104",580627086,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,10,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",12,"Injury, poisoning and procedural complications","Excoriation",3,"MedDRA v 13.1","Systematic Assessment"
"1105",580627087,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,6,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",6,"Injury, poisoning and procedural complications","Excoriation",3,"MedDRA v 13.1","Systematic Assessment"
"1106",580627088,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,2,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",2,"Metabolism and nutrition disorders","Metabolism and nutrition disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1107",580627089,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,4,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",4,"Metabolism and nutrition disorders","Metabolism and nutrition disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1108",580627090,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,9,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",13,"Musculoskeletal and connective tissue disorders","Musculoskeletal and connective tissue disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1109",580627091,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,14,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",19,"Musculoskeletal and connective tissue disorders","Musculoskeletal and connective tissue disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1110",580627092,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",6,"Musculoskeletal and connective tissue disorders","Pain in extremity",3,"MedDRA v 13.1","Systematic Assessment"
"1111",580627093,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,12,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",15,"Musculoskeletal and connective tissue disorders","Pain in extremity",3,"MedDRA v 13.1","Systematic Assessment"
"1112",580627094,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,2,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",7,"Nervous system disorders","Nervous system disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1113",580627095,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,4,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",4,"Nervous system disorders","Nervous system disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1114",580627096,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,30,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",62,"Skin and subcutaneous tissue disorders","Skin and subcutaneous tissue disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1115",580627097,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,39,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",87,"Skin and subcutaneous tissue disorders","Skin and subcutaneous tissue disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1116",580627098,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,4,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",6,"Skin and subcutaneous tissue disorders","Dermatitis",3,"MedDRA v 13.1","Systematic Assessment"
"1117",580627099,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,1,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",2,"Skin and subcutaneous tissue disorders","Dermatitis",3,"MedDRA v 13.1","Systematic Assessment"
"1118",580627100,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,4,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",4,"Skin and subcutaneous tissue disorders","Erythema",3,"MedDRA v 13.1","Systematic Assessment"
"1119",580627101,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",6,"Skin and subcutaneous tissue disorders","Erythema",3,"MedDRA v 13.1","Systematic Assessment"
"1120",580627102,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,2,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",3,"Skin and subcutaneous tissue disorders","Skin maceration",3,"MedDRA v 13.1","Systematic Assessment"
"1121",580627103,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,7,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",13,"Skin and subcutaneous tissue disorders","Skin maceration",3,"MedDRA v 13.1","Systematic Assessment"
"1122",580627104,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,17,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",34,"Skin and subcutaneous tissue disorders","Skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1123",580627105,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,20,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",37,"Skin and subcutaneous tissue disorders","Skin ulcer",3,"MedDRA v 13.1","Systematic Assessment"
"1124",580627106,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,6,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",6,"Skin and subcutaneous tissue disorders","Venous ulcer pain",3,"MedDRA v 13.1","Systematic Assessment"
"1125",580627107,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,3,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",3,"Skin and subcutaneous tissue disorders","Venous ulcer pain",3,"MedDRA v 13.1","Systematic Assessment"
"1126",580627108,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",8,"Vascular disorders","Vascular disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1127",580627109,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,10,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",11,"Vascular disorders","Vascular disorders",3,"MedDRA v 13.1","Systematic Assessment"
"1128",580627110,"NCT01853384",60323368,"EG000","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,5,131,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",8,"Vascular disorders","Hypertension",3,"MedDRA v 13.1","Systematic Assessment"
"1129",580627111,"NCT01853384",60323369,"EG001","Up to 19 Weeks or subjects who completed 12 weeks of treatment and the post-treatment follow up. For subjects who had wound closure, collection time included the treatment period and the post-treatment period","other",NA,NA,7,121,"All subjects randomized to treatment were questioned about adverse events and were included in the number of participants assessed for safety. The first assessments at each weekly visit were about changes in general health and concomitant medications and the occurrence of adverse events.",8,"Vascular disorders","Hypertension",3,"MedDRA v 13.1","Systematic Assessment"
"1130",582130857,"NCT02340299",60498019,"EG000","Adverse event data was collected until discharge from the neonatal unit. Patients were discharged approximately at 3 months of age.","other",NA,NA,2,4,NA,2,"Respiratory, thoracic and mediastinal disorders","Highly viscous secretions",5,NA,"Non-systematic Assessment"
"1131",582130858,"NCT02340299",60498020,"EG001","Adverse event data was collected until discharge from the neonatal unit. Patients were discharged approximately at 3 months of age.","other",NA,NA,0,2,NA,0,"Respiratory, thoracic and mediastinal disorders","Highly viscous secretions",5,NA,"Non-systematic Assessment"
"1132",582052558,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,1,4,NA,1,"Vascular disorders","PULMONARY EMBOLISM",0,"NCI CTC AE v4.03","Systematic Assessment"
"1133",582052559,"NCT02384850",60481260,"EG001","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,6,NA,0,"Vascular disorders","PULMONARY EMBOLISM",0,"NCI CTC AE v4.03","Systematic Assessment"
"1134",582052560,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,1,4,NA,1,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,"NCI CTC AE v4.03","Systematic Assessment"
"1135",582052561,"NCT02384850",60481260,"EG001","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,6,NA,0,"Metabolism and nutrition disorders","HYPERGLYCEMIA",0,"NCI CTC AE v4.03","Systematic Assessment"
"1136",582052562,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,1,4,NA,1,"Gastrointestinal disorders","CONSTIPATION",0,"NCI CTC AE v4.03","Systematic Assessment"
"1137",582052563,"NCT02384850",60481260,"EG001","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,6,NA,0,"Gastrointestinal disorders","CONSTIPATION",0,"NCI CTC AE v4.03","Systematic Assessment"
"1138",582052564,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,4,NA,0,"Infections and infestations","HERPES ZOSTER",0,"NCI CTC AE v4.03","Systematic Assessment"
"1139",582052565,"NCT02384850",60481260,"EG001","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,1,6,NA,1,"Infections and infestations","HERPES ZOSTER",0,"NCI CTC AE v4.03","Systematic Assessment"
"1140",582052566,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,4,NA,0,"Cardiac disorders","ACUTE CORONARY SYNDROME",0,"NCI CTC AE v4.03","Systematic Assessment"
"1141",582052567,"NCT02384850",60481260,"EG001","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,1,6,NA,1,"Cardiac disorders","ACUTE CORONARY SYNDROME",0,"NCI CTC AE v4.03","Systematic Assessment"
"1142",582052568,"NCT02384850",60481259,"EG000","Adverse Events were monitored from the date of informed consent until 30 days after the last dose of study medication (end of treatment visit). Patients who discontinued for reasons other than withdrawal of consent were followed for a maximum of 24 months for progression-free survival and overall survival, so deaths were monitored for up to 2 years for patients in follow-up.","serious",NA,NA,0,4,NA,0,"General disorders","GENERAL MALAISE",0,"NCI CTC AE v4.03","Systematic Assessment"
