nct_id,ctgov_group_code,time_frame,event_type,default_vocab,default_assessment,subjects_affected,subjects_at_risk,description,event_count,adverse_event_term,frequency_threshold,vocab,assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,5,616,NA,NA,PNEUMONIA ASPIRATION,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,PNEUMOTHORAX,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,3,616,NA,NA,PULMONARY EMBOLISM,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,2,616,NA,NA,RESPIRATORY ARREST,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,RESPIRATORY DISORDER,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,2,616,NA,NA,RESPIRATORY DISTRESS,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,50,616,NA,NA,RESPIRATORY FAILURE,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,RESPIRATORY MUSCLE WEAKNESS,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,ANGIOEDEMA,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,RASH GENERALISED,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,RESPITE CARE,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,GASTROSTOMY TUBE INSERTION,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,INTESTINAL RESECTION,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,MECHANICAL VENTILATION,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,2,616,NA,NA,TRACHEOSTOMY,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,2,616,NA,NA,DEEP VEIN THROMBOSIS,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,SHOCK,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",serious,NA,NA,1,616,NA,NA,THROMBOSIS,5,MedDRA 15.0,Non-systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,31,616,NA,NA,URINARY TRACT INFECTION,5,MedDRA 15.0,Systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,52,616,NA,NA,RESPIRATORY FAILURE,5,MedDRA 15.0,Systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,49,616,NA,NA,CONSTIPATION,5,MedDRA 15.0,Systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,33,616,NA,NA,NAUSEA,5,MedDRA 15.0,Systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,31,616,NA,NA,OEDEMA PERIPHERAL,5,MedDRA 15.0,Systematic Assessment
NCT01622088,EG000,"Adverse events were collected between the time of the first dose of study treatment and the last study visit for each enrolled subject. In this study, the maximum subject duration was a maximum 226 days: approximately 32.2 weeks.",other,NA,NA,68,616,NA,NA,FALL,5,MedDRA 15.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,2,ACUTE MYOCARDIAL INFARCTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,ACUTE MYOCARDIAL INFARCTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,2,ANGINA PECTORIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,ANGINA PECTORIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,3,154,NA,3,ATRIAL FIBRILLATION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,ATRIAL FIBRILLATION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,CARDIAC ARREST,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,CARDIAC ARREST,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,4,CARDIAC FAILURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,CARDIAC FAILURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,CORONARY ARTERY DISEASE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,CORONARY ARTERY DISEASE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,MYOPERICARDITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,MYOPERICARDITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PERICARDIAL EFFUSION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PERICARDIAL EFFUSION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,VERTIGO POSITIONAL,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,VERTIGO POSITIONAL,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,EYE PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,EYE PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PHOTOPHOBIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PHOTOPHOBIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,RETINAL VEIN THROMBOSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,RETINAL VEIN THROMBOSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,3,ABDOMINAL PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,ABDOMINAL PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,NAUSEA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,NAUSEA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,5,154,NA,5,PANCREATITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PANCREATITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,SMALL INTESTINAL OBSTRUCTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,SMALL INTESTINAL OBSTRUCTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,VOMITING,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,VOMITING,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,NON-CARDIAC CHEST PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,NON-CARDIAC CHEST PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,OEDEMA PERIPHERAL,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,2,OEDEMA PERIPHERAL,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,2,PYREXIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,PYREXIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,CHOLECYSTITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,CHOLECYSTITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,HEPATITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,HEPATITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,BACTERIAL PYELONEPHRITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,BACTERIAL PYELONEPHRITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,CERVICITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,CERVICITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,DISSEMINATED TUBERCULOSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,DISSEMINATED TUBERCULOSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,DIVERTICULITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,DIVERTICULITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,HEPATITIS B,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,HEPATITIS B,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,HERPES ZOSTER,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,HERPES ZOSTER,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,LUNG INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,LUNG INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PARAINFLUENZAE VIRUS INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PARAINFLUENZAE VIRUS INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,PARASPINAL ABSCESS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,PARASPINAL ABSCESS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PERICOLIC ABSCESS,5,MedDRA 16.0,Systematic Assessment
